date;club;country;elo
15/07/2015;La Coruna;ESP;166142
15/07/2015;Las Palmas;ESP;166478
15/07/2015;Leganes;ESP;155864
15/07/2015;Levante;ESP;168452
15/07/2015;Llagostera;ESP;157570
15/07/2015;Lugo;ESP;153234
15/07/2015;Malaga;ESP;172199
15/07/2015;Mallorca;ESP;152420
15/07/2015;Mirandes;ESP;156133
15/07/2015;Numancia;ESP;155846
15/07/2015;Osasuna;ESP;154510
15/07/2015;Oviedo;ESP;153614
15/07/2015;Ponferradina;ESP;156935
15/07/2015;Real Madrid;ESP;206258
15/07/2015;Sevilla;ESP;191734
15/07/2015;Sociedad;ESP;174953
15/07/2015;Sp Gijon;ESP;169863
15/07/2015;Tarragona;ESP;153614
15/07/2015;Tenerife;ESP;154507
15/07/2015;Valencia;ESP;188915
15/07/2015;Valladolid;ESP;163805
15/07/2015;Vallecano;ESP;170432
15/07/2015;Villarreal;ESP;177730
15/07/2015;Zaragoza;ESP;159979
01/08/2015;Alaves;ESP;153838
01/08/2015;Albacete;ESP;153074
01/08/2015;Alcorcon;ESP;157754
01/08/2015;Almeria;ESP;163738
01/08/2015;Ath Bilbao;ESP;180446
01/08/2015;Ath Bilbao B;ESP;153632
01/08/2015;Ath Madrid;ESP;194558
01/08/2015;Barcelona;ESP;208781
01/08/2015;Betis;ESP;169725
01/08/2015;Celta;ESP;177220
01/08/2015;Cordoba;ESP;154799
01/08/2015;Eibar;ESP;162192
01/08/2015;Elche;ESP;168467
01/08/2015;Espanol;ESP;174240
01/08/2015;Getafe;ESP;165579
01/08/2015;Girona;ESP;166096
01/08/2015;Granada;ESP;167007
01/08/2015;Huesca;ESP;153632
01/08/2015;La Coruna;ESP;166161
01/08/2015;Las Palmas;ESP;166497
01/08/2015;Leganes;ESP;155882
01/08/2015;Levante;ESP;168470
01/08/2015;Llagostera;ESP;157588
01/08/2015;Lugo;ESP;153253
01/08/2015;Malaga;ESP;172218
01/08/2015;Mallorca;ESP;152438
01/08/2015;Mirandes;ESP;156152
01/08/2015;Numancia;ESP;155865
01/08/2015;Osasuna;ESP;154528
01/08/2015;Oviedo;ESP;153632
01/08/2015;Ponferradina;ESP;156953
01/08/2015;Real Madrid;ESP;206276
01/08/2015;Sevilla;ESP;191752
01/08/2015;Sociedad;ESP;174972
01/08/2015;Sp Gijon;ESP;169882
01/08/2015;Tarragona;ESP;153632
01/08/2015;Tenerife;ESP;154525
01/08/2015;Valencia;ESP;188933
01/08/2015;Valladolid;ESP;163823
01/08/2015;Vallecano;ESP;170450
01/08/2015;Villarreal;ESP;177748
01/08/2015;Zaragoza;ESP;159997
15/08/2015;Alaves;ESP;153839
15/08/2015;Albacete;ESP;153075
15/08/2015;Alcorcon;ESP;157755
15/08/2015;Almeria;ESP;163739
15/08/2015;Ath Bilbao;ESP;180450
15/08/2015;Ath Bilbao B;ESP;153633
15/08/2015;Ath Madrid;ESP;194559
15/08/2015;Barcelona;ESP;208782
15/08/2015;Betis;ESP;169726
15/08/2015;Celta;ESP;177221
15/08/2015;Cordoba;ESP;154800
15/08/2015;Eibar;ESP;162193
15/08/2015;Elche;ESP;168468
15/08/2015;Espanol;ESP;174241
15/08/2015;Getafe;ESP;165580
15/08/2015;Girona;ESP;166097
15/08/2015;Granada;ESP;167008
15/08/2015;Huesca;ESP;153633
15/08/2015;La Coruna;ESP;166162
15/08/2015;Las Palmas;ESP;166498
15/08/2015;Leganes;ESP;155883
15/08/2015;Levante;ESP;168471
15/08/2015;Llagostera;ESP;157589
15/08/2015;Lugo;ESP;153254
15/08/2015;Malaga;ESP;172219
15/08/2015;Mallorca;ESP;152439
15/08/2015;Mirandes;ESP;156153
15/08/2015;Numancia;ESP;155866
15/08/2015;Osasuna;ESP;154529
15/08/2015;Oviedo;ESP;153633
15/08/2015;Ponferradina;ESP;156954
15/08/2015;Real Madrid;ESP;206277
15/08/2015;Sevilla;ESP;191753
15/08/2015;Sociedad;ESP;174973
15/08/2015;Sp Gijon;ESP;169883
15/08/2015;Tarragona;ESP;153633
15/08/2015;Tenerife;ESP;154526
15/08/2015;Valencia;ESP;188934
15/08/2015;Valladolid;ESP;163824
15/08/2015;Vallecano;ESP;170451
15/08/2015;Villarreal;ESP;177749
15/08/2015;Zaragoza;ESP;159998
01/09/2015;Alaves;ESP;155855
01/09/2015;Albacete;ESP;153284
01/09/2015;Alcorcon;ESP;157938
01/09/2015;Almeria;ESP;163693
01/09/2015;Ath Bilbao;ESP;178891
01/09/2015;Ath Bilbao B;ESP;152836
01/09/2015;Ath Madrid;ESP;196491
01/09/2015;Barcelona;ESP;209400
01/09/2015;Betis;ESP;169759
01/09/2015;Celta;ESP;178993
01/09/2015;Cordoba;ESP;154969
01/09/2015;Eibar;ESP;165511
01/09/2015;Elche;ESP;167692
01/09/2015;Espanol;ESP;174095
01/09/2015;Getafe;ESP;164362
01/09/2015;Girona;ESP;165759
01/09/2015;Granada;ESP;166592
01/09/2015;Huesca;ESP;153092
01/09/2015;La Coruna;ESP;167129
01/09/2015;Las Palmas;ESP;166385
01/09/2015;Leganes;ESP;156562
01/09/2015;Levante;ESP;168079
01/09/2015;Llagostera;ESP;155564
01/09/2015;Lugo;ESP;154371
01/09/2015;Malaga;ESP;172685
01/09/2015;Mallorca;ESP;152727
01/09/2015;Mirandes;ESP;155632
01/09/2015;Numancia;ESP;158350
01/09/2015;Osasuna;ESP;156922
01/09/2015;Oviedo;ESP;152800
01/09/2015;Ponferradina;ESP;157696
01/09/2015;Real Madrid;ESP;206010
01/09/2015;Sevilla;ESP;190056
01/09/2015;Sociedad;ESP;174815
01/09/2015;Sp Gijon;ESP;171098
01/09/2015;Tarragona;ESP;154619
01/09/2015;Tenerife;ESP;152697
01/09/2015;Valencia;ESP;188750
01/09/2015;Valladolid;ESP;163905
01/09/2015;Vallecano;ESP;170208
01/09/2015;Villarreal;ESP;178730
01/09/2015;Zaragoza;ESP;161010
15/09/2015;Alaves;ESP;153762
15/09/2015;Albacete;ESP;153110
15/09/2015;Alcorcon;ESP;159882
15/09/2015;Almeria;ESP;163295
15/09/2015;Ath Bilbao;ESP;179360
15/09/2015;Ath Bilbao B;ESP;153293
15/09/2015;Ath Madrid;ESP;195823
15/09/2015;Barcelona;ESP;210068
15/09/2015;Betis;ESP;170492
15/09/2015;Celta;ESP;178477
15/09/2015;Cordoba;ESP;154829
15/09/2015;Eibar;ESP;165903
15/09/2015;Elche;ESP;167997
15/09/2015;Espanol;ESP;173438
15/09/2015;Getafe;ESP;163894
15/09/2015;Girona;ESP;164342
15/09/2015;Granada;ESP;165613
15/09/2015;Huesca;ESP;153383
15/09/2015;La Coruna;ESP;168642
15/09/2015;Las Palmas;ESP;166901
15/09/2015;Leganes;ESP;155855
15/09/2015;Levante;ESP;168477
15/09/2015;Llagostera;ESP;155953
15/09/2015;Lugo;ESP;155475
15/09/2015;Malaga;ESP;172293
15/09/2015;Mallorca;ESP;151823
15/09/2015;Mirandes;ESP;156377
15/09/2015;Numancia;ESP;158435
15/09/2015;Osasuna;ESP;157082
15/09/2015;Oviedo;ESP;155060
15/09/2015;Ponferradina;ESP;158436
15/09/2015;Real Madrid;ESP;206666
15/09/2015;Sevilla;ESP;189657
15/09/2015;Sociedad;ESP;174082
15/09/2015;Sp Gijon;ESP;170544
15/09/2015;Tarragona;ESP;155162
15/09/2015;Tenerife;ESP;151545
15/09/2015;Valencia;ESP;189303
15/09/2015;Valladolid;ESP;162960
15/09/2015;Vallecano;ESP;168694
15/09/2015;Villarreal;ESP;179710
15/09/2015;Zaragoza;ESP;159913
01/10/2015;Alaves;ESP;154483
01/10/2015;Albacete;ESP;154062
01/10/2015;Alcorcon;ESP;158078
01/10/2015;Almeria;ESP;159358
01/10/2015;Ath Bilbao;ESP;177902
01/10/2015;Ath Bilbao B;ESP;152754
01/10/2015;Ath Madrid;ESP;193614
01/10/2015;Barcelona;ESP;206648
01/10/2015;Betis;ESP;170238
01/10/2015;Celta;ESP;181047
01/10/2015;Cordoba;ESP;155026
01/10/2015;Eibar;ESP;165213
01/10/2015;Elche;ESP;167530
01/10/2015;Espanol;ESP;173237
01/10/2015;Getafe;ESP;165026
01/10/2015;Girona;ESP;163840
01/10/2015;Granada;ESP;163182
01/10/2015;Huesca;ESP;152661
01/10/2015;La Coruna;ESP;169392
01/10/2015;Las Palmas;ESP;166836
01/10/2015;Leganes;ESP;155036
01/10/2015;Levante;ESP;166035
01/10/2015;Llagostera;ESP;154034
01/10/2015;Lugo;ESP;154797
01/10/2015;Malaga;ESP;170724
01/10/2015;Mallorca;ESP;149544
01/10/2015;Mirandes;ESP;154051
01/10/2015;Numancia;ESP;157788
01/10/2015;Osasuna;ESP;157093
01/10/2015;Oviedo;ESP;154064
01/10/2015;Ponferradina;ESP;157474
01/10/2015;Real Madrid;ESP;205791
01/10/2015;Sevilla;ESP;185902
01/10/2015;Sociedad;ESP;173557
01/10/2015;Sp Gijon;ESP;169011
01/10/2015;Tarragona;ESP;155307
01/10/2015;Tenerife;ESP;153593
01/10/2015;Valencia;ESP;186494
01/10/2015;Valladolid;ESP;161854
01/10/2015;Vallecano;ESP;169213
01/10/2015;Villarreal;ESP;180591
01/10/2015;Zaragoza;ESP;158162
15/10/2015;Alaves;ESP;154905
15/10/2015;Albacete;ESP;151956
15/10/2015;Alcorcon;ESP;157913
15/10/2015;Almeria;ESP;159017
15/10/2015;Ath Bilbao;ESP;177585
15/10/2015;Ath Bilbao B;ESP;151834
15/10/2015;Ath Madrid;ESP;193469
15/10/2015;Barcelona;ESP;205207
15/10/2015;Betis;ESP;171238
15/10/2015;Celta;ESP;180170
15/10/2015;Cordoba;ESP;156260
15/10/2015;Eibar;ESP;166375
15/10/2015;Elche;ESP;163264
15/10/2015;Espanol;ESP;171828
15/10/2015;Getafe;ESP;165302
15/10/2015;Girona;ESP;162332
15/10/2015;Granada;ESP;162865
15/10/2015;Huesca;ESP;153596
15/10/2015;La Coruna;ESP;169108
15/10/2015;Las Palmas;ESP;165073
15/10/2015;Leganes;ESP;155505
15/10/2015;Levante;ESP;166774
15/10/2015;Llagostera;ESP;154712
15/10/2015;Lugo;ESP;152366
15/10/2015;Malaga;ESP;171430
15/10/2015;Mallorca;ESP;150341
15/10/2015;Mirandes;ESP;156855
15/10/2015;Numancia;ESP;158146
15/10/2015;Osasuna;ESP;156718
15/10/2015;Oviedo;ESP;154631
15/10/2015;Ponferradina;ESP;156262
15/10/2015;Real Madrid;ESP;205336
15/10/2015;Sevilla;ESP;186742
15/10/2015;Sociedad;ESP;172251
15/10/2015;Sp Gijon;ESP;169819
15/10/2015;Tarragona;ESP;153986
15/10/2015;Tenerife;ESP;153483
15/10/2015;Valencia;ESP;184924
15/10/2015;Valladolid;ESP;160303
15/10/2015;Vallecano;ESP;167612
15/10/2015;Villarreal;ESP;179550
15/10/2015;Zaragoza;ESP;159594
01/11/2015;Alaves;ESP;154983
01/11/2015;Albacete;ESP;152448
01/11/2015;Alcorcon;ESP;157435
01/11/2015;Almeria;ESP;157415
01/11/2015;Ath Bilbao;ESP;178821
01/11/2015;Ath Bilbao B;ESP;151180
01/11/2015;Ath Madrid;ESP;194218
01/11/2015;Barcelona;ESP;205938
01/11/2015;Betis;ESP;169985
01/11/2015;Celta;ESP;181459
01/11/2015;Cordoba;ESP;157167
01/11/2015;Eibar;ESP;166705
01/11/2015;Elche;ESP;163787
01/11/2015;Espanol;ESP;171932
01/11/2015;Getafe;ESP;165825
01/11/2015;Girona;ESP;162148
01/11/2015;Granada;ESP;163309
01/11/2015;Huesca;ESP;154682
01/11/2015;La Coruna;ESP;168875
01/11/2015;Las Palmas;ESP;164008
01/11/2015;Leganes;ESP;156006
01/11/2015;Levante;ESP;164552
01/11/2015;Llagostera;ESP;153600
01/11/2015;Lugo;ESP;153105
01/11/2015;Malaga;ESP;171736
01/11/2015;Mallorca;ESP;151586
01/11/2015;Mirandes;ESP;157198
01/11/2015;Numancia;ESP;156257
01/11/2015;Osasuna;ESP;157391
01/11/2015;Oviedo;ESP;154571
01/11/2015;Ponferradina;ESP;158234
01/11/2015;Real Madrid;ESP;205971
01/11/2015;Sevilla;ESP;185628
01/11/2015;Sociedad;ESP;172593
01/11/2015;Sp Gijon;ESP;168753
01/11/2015;Tarragona;ESP;154094
01/11/2015;Tenerife;ESP;151879
01/11/2015;Valencia;ESP;185747
01/11/2015;Valladolid;ESP;159842
01/11/2015;Vallecano;ESP;168848
01/11/2015;Villarreal;ESP;179493
01/11/2015;Zaragoza;ESP;160618
15/11/2015;Alaves;ESP;153767
15/11/2015;Albacete;ESP;151937
15/11/2015;Alcorcon;ESP;155313
15/11/2015;Almeria;ESP;156706
15/11/2015;Ath Bilbao;ESP;179762
15/11/2015;Ath Bilbao B;ESP;150793
15/11/2015;Ath Madrid;ESP;192770
15/11/2015;Barcelona;ESP;205520
15/11/2015;Betis;ESP;169193
15/11/2015;Celta;ESP;178851
15/11/2015;Cordoba;ESP;155373
15/11/2015;Eibar;ESP;167423
15/11/2015;Elche;ESP;162481
15/11/2015;Espanol;ESP;170291
15/11/2015;Getafe;ESP;164210
15/11/2015;Girona;ESP;160196
15/11/2015;Granada;ESP;162470
15/11/2015;Huesca;ESP;153007
15/11/2015;La Coruna;ESP;168194
15/11/2015;Las Palmas;ESP;164403
15/11/2015;Leganes;ESP;156348
15/11/2015;Levante;ESP;163676
15/11/2015;Llagostera;ESP;151877
15/11/2015;Lugo;ESP;153606
15/11/2015;Malaga;ESP;169187
15/11/2015;Mallorca;ESP;151199
15/11/2015;Mirandes;ESP;157528
15/11/2015;Numancia;ESP;156042
15/11/2015;Osasuna;ESP;155247
15/11/2015;Oviedo;ESP;152920
15/11/2015;Ponferradina;ESP;157208
15/11/2015;Real Madrid;ESP;204329
15/11/2015;Sevilla;ESP;184697
15/11/2015;Sociedad;ESP;170641
15/11/2015;Sp Gijon;ESP;168471
15/11/2015;Tarragona;ESP;154212
15/11/2015;Tenerife;ESP;153096
15/11/2015;Valencia;ESP;185554
15/11/2015;Valladolid;ESP;158881
15/11/2015;Vallecano;ESP;167907
15/11/2015;Villarreal;ESP;178702
15/11/2015;Zaragoza;ESP;160760
01/12/2015;Alaves;ESP;155435
01/12/2015;Albacete;ESP;152009
01/12/2015;Alcorcon;ESP;157005
01/12/2015;Almeria;ESP;156236
01/12/2015;Ath Bilbao;ESP;180114
01/12/2015;Ath Bilbao B;ESP;150160
01/12/2015;Ath Madrid;ESP;193557
01/12/2015;Barcelona;ESP;207839
01/12/2015;Betis;ESP;169613
01/12/2015;Celta;ESP;177917
01/12/2015;Cordoba;ESP;155791
01/12/2015;Eibar;ESP;167522
01/12/2015;Elche;ESP;160321
01/12/2015;Espanol;ESP;170846
01/12/2015;Getafe;ESP;165434
01/12/2015;Girona;ESP;160863
01/12/2015;Granada;ESP;164227
01/12/2015;Huesca;ESP;151352
01/12/2015;La Coruna;ESP;170645
01/12/2015;Las Palmas;ESP;163759
01/12/2015;Leganes;ESP;156195
01/12/2015;Levante;ESP;164700
01/12/2015;Llagostera;ESP;152565
01/12/2015;Lugo;ESP;153622
01/12/2015;Malaga;ESP;167953
01/12/2015;Mallorca;ESP;149971
01/12/2015;Mirandes;ESP;156512
01/12/2015;Numancia;ESP;155368
01/12/2015;Osasuna;ESP;155799
01/12/2015;Oviedo;ESP;154144
01/12/2015;Ponferradina;ESP;157101
01/12/2015;Real Madrid;ESP;203109
01/12/2015;Sevilla;ESP;182935
01/12/2015;Sociedad;ESP;171740
01/12/2015;Sp Gijon;ESP;166025
01/12/2015;Tarragona;ESP;155218
01/12/2015;Tenerife;ESP;152866
01/12/2015;Valencia;ESP;183117
01/12/2015;Valladolid;ESP;159254
01/12/2015;Vallecano;ESP;166728
01/12/2015;Villarreal;ESP;177007
01/12/2015;Zaragoza;ESP;159324
15/12/2015;Alaves;ESP;155759
15/12/2015;Albacete;ESP;149667
15/12/2015;Alcorcon;ESP;156321
15/12/2015;Almeria;ESP;154692
15/12/2015;Ath Bilbao;ESP;177887
15/12/2015;Ath Bilbao B;ESP;149156
15/12/2015;Ath Madrid;ESP;194412
15/12/2015;Barcelona;ESP;205379
15/12/2015;Betis;ESP;168264
15/12/2015;Celta;ESP;177763
15/12/2015;Cordoba;ESP;157071
15/12/2015;Eibar;ESP;166609
15/12/2015;Elche;ESP;160329
15/12/2015;Espanol;ESP;169435
15/12/2015;Getafe;ESP;164680
15/12/2015;Girona;ESP;158106
15/12/2015;Granada;ESP;164220
15/12/2015;Huesca;ESP;151042
15/12/2015;La Coruna;ESP;171033
15/12/2015;Las Palmas;ESP;163149
15/12/2015;Leganes;ESP;157163
15/12/2015;Levante;ESP;163442
15/12/2015;Llagostera;ESP;150696
15/12/2015;Lugo;ESP;154364
15/12/2015;Malaga;ESP;168826
15/12/2015;Mallorca;ESP;149750
15/12/2015;Mirandes;ESP;155712
15/12/2015;Numancia;ESP;154168
15/12/2015;Osasuna;ESP;153828
15/12/2015;Oviedo;ESP;155224
15/12/2015;Ponferradina;ESP;156522
15/12/2015;Real Madrid;ESP;201526
15/12/2015;Sevilla;ESP;183461
15/12/2015;Sociedad;ESP;171694
15/12/2015;Sp Gijon;ESP;165843
15/12/2015;Tarragona;ESP;153865
15/12/2015;Tenerife;ESP;153260
15/12/2015;Valencia;ESP;180735
15/12/2015;Valladolid;ESP;158367
15/12/2015;Vallecano;ESP;164818
15/12/2015;Villarreal;ESP;177902
15/12/2015;Zaragoza;ESP;159146
01/01/2016;Alaves;ESP;156790
01/01/2016;Albacete;ESP;149204
01/01/2016;Alcorcon;ESP;156784
01/01/2016;Almeria;ESP;154098
01/01/2016;Ath Bilbao;ESP;179358
01/01/2016;Ath Bilbao B;ESP;149081
01/01/2016;Ath Madrid;ESP;193607
01/01/2016;Barcelona;ESP;205554
01/01/2016;Betis;ESP;168301
01/01/2016;Celta;ESP;177678
01/01/2016;Cordoba;ESP;156521
01/01/2016;Eibar;ESP;166759
01/01/2016;Elche;ESP;160880
01/01/2016;Espanol;ESP;169434
01/01/2016;Getafe;ESP;165237
01/01/2016;Girona;ESP;158088
01/01/2016;Granada;ESP;162199
01/01/2016;Huesca;ESP;150997
01/01/2016;La Coruna;ESP;171803
01/01/2016;Las Palmas;ESP;163769
01/01/2016;Leganes;ESP;157208
01/01/2016;Levante;ESP;162140
01/01/2016;Llagostera;ESP;150619
01/01/2016;Lugo;ESP;154439
01/01/2016;Malaga;ESP;170954
01/01/2016;Mallorca;ESP;149768
01/01/2016;Mirandes;ESP;155789
01/01/2016;Numancia;ESP;152727
01/01/2016;Osasuna;ESP;155269
01/01/2016;Oviedo;ESP;155819
01/01/2016;Ponferradina;ESP;155491
01/01/2016;Real Madrid;ESP;201937
01/01/2016;Sevilla;ESP;183718
01/01/2016;Sociedad;ESP;170324
01/01/2016;Sp Gijon;ESP;164961
01/01/2016;Tarragona;ESP;154912
01/01/2016;Tenerife;ESP;152398
01/01/2016;Valencia;ESP;179502
01/01/2016;Valladolid;ESP;159229
01/01/2016;Vallecano;ESP;164103
01/01/2016;Villarreal;ESP;179738
01/01/2016;Zaragoza;ESP;158099
15/01/2016;Alaves;ESP;158449
15/01/2016;Albacete;ESP;150133
15/01/2016;Alcorcon;ESP;158334
15/01/2016;Almeria;ESP;154898
15/01/2016;Ath Bilbao;ESP;178032
15/01/2016;Ath Bilbao B;ESP;147336
15/01/2016;Ath Madrid;ESP;194549
15/01/2016;Barcelona;ESP;205018
15/01/2016;Betis;ESP;165539
15/01/2016;Celta;ESP;175756
15/01/2016;Cordoba;ESP;156178
15/01/2016;Eibar;ESP;169561
15/01/2016;Elche;ESP;160547
15/01/2016;Espanol;ESP;169450
15/01/2016;Getafe;ESP;166858
15/01/2016;Girona;ESP;158081
15/01/2016;Granada;ESP;163209
15/01/2016;Huesca;ESP;150497
15/01/2016;La Coruna;ESP;170690
15/01/2016;Las Palmas;ESP;164362
15/01/2016;Leganes;ESP;157792
15/01/2016;Levante;ESP;162666
15/01/2016;Llagostera;ESP;149246
15/01/2016;Lugo;ESP;154430
15/01/2016;Malaga;ESP;172064
15/01/2016;Mallorca;ESP;149559
15/01/2016;Mirandes;ESP;156563
15/01/2016;Numancia;ESP;152905
15/01/2016;Osasuna;ESP;155947
15/01/2016;Oviedo;ESP;156733
15/01/2016;Ponferradina;ESP;154413
15/01/2016;Real Madrid;ESP;201835
15/01/2016;Sevilla;ESP;183307
15/01/2016;Sociedad;ESP;171590
15/01/2016;Sp Gijon;ESP;163545
15/01/2016;Tarragona;ESP;154085
15/01/2016;Tenerife;ESP;152628
15/01/2016;Valencia;ESP;178681
15/01/2016;Valladolid;ESP;158418
15/01/2016;Vallecano;ESP;163394
15/01/2016;Villarreal;ESP;180970
15/01/2016;Zaragoza;ESP;157039
01/02/2016;Alaves;ESP;157546
01/02/2016;Albacete;ESP;148012
01/02/2016;Alcorcon;ESP;156530
01/02/2016;Almeria;ESP;154112
01/02/2016;Ath Bilbao;ESP;179144
01/02/2016;Ath Bilbao B;ESP;145634
01/02/2016;Ath Madrid;ESP;194212
01/02/2016;Barcelona;ESP;206042
01/02/2016;Betis;ESP;166253
01/02/2016;Celta;ESP;173646
01/02/2016;Cordoba;ESP;155398
01/02/2016;Eibar;ESP;168760
01/02/2016;Elche;ESP;162435
01/02/2016;Espanol;ESP;168334
01/02/2016;Getafe;ESP;166355
01/02/2016;Girona;ESP;159599
01/02/2016;Granada;ESP;162730
01/02/2016;Huesca;ESP;151141
01/02/2016;La Coruna;ESP;170905
01/02/2016;Las Palmas;ESP;164067
01/02/2016;Leganes;ESP;160433
01/02/2016;Levante;ESP;162656
01/02/2016;Llagostera;ESP;147945
01/02/2016;Lugo;ESP;154034
01/02/2016;Malaga;ESP;172406
01/02/2016;Mallorca;ESP;151218
01/02/2016;Mirandes;ESP;157678
01/02/2016;Numancia;ESP;154310
01/02/2016;Osasuna;ESP;155318
01/02/2016;Oviedo;ESP;156841
01/02/2016;Ponferradina;ESP;151313
01/02/2016;Real Madrid;ESP;201600
01/02/2016;Sevilla;ESP;184499
01/02/2016;Sociedad;ESP;170242
01/02/2016;Sp Gijon;ESP;166346
01/02/2016;Tarragona;ESP;156270
01/02/2016;Tenerife;ESP;152587
01/02/2016;Valencia;ESP;176805
01/02/2016;Valladolid;ESP;160133
01/02/2016;Vallecano;ESP;165538
01/02/2016;Villarreal;ESP;180538
01/02/2016;Zaragoza;ESP;155725
15/02/2016;Alaves;ESP;158205
15/02/2016;Albacete;ESP;147145
15/02/2016;Alcorcon;ESP;156363
15/02/2016;Almeria;ESP;152862
15/02/2016;Ath Bilbao;ESP;178679
15/02/2016;Ath Bilbao B;ESP;146112
15/02/2016;Ath Madrid;ESP;194805
15/02/2016;Barcelona;ESP;206507
15/02/2016;Betis;ESP;167446
15/02/2016;Celta;ESP;173467
15/02/2016;Cordoba;ESP;154272
15/02/2016;Eibar;ESP;169179
15/02/2016;Elche;ESP;161248
15/02/2016;Espanol;ESP;165808
15/02/2016;Getafe;ESP;165191
15/02/2016;Girona;ESP;160089
15/02/2016;Granada;ESP;161860
15/02/2016;Huesca;ESP;150601
15/02/2016;La Coruna;ESP;170333
15/02/2016;Las Palmas;ESP;162995
15/02/2016;Leganes;ESP;160440
15/02/2016;Levante;ESP;161775
15/02/2016;Llagostera;ESP;148429
15/02/2016;Lugo;ESP;153947
15/02/2016;Malaga;ESP;172775
15/02/2016;Mallorca;ESP;149336
15/02/2016;Mirandes;ESP;159021
15/02/2016;Numancia;ESP;155459
15/02/2016;Osasuna;ESP;154330
15/02/2016;Oviedo;ESP;157330
15/02/2016;Ponferradina;ESP;151671
15/02/2016;Real Madrid;ESP;202057
15/02/2016;Sevilla;ESP;184732
15/02/2016;Sociedad;ESP;173051
15/02/2016;Sp Gijon;ESP;166021
15/02/2016;Tarragona;ESP;157340
15/02/2016;Tenerife;ESP;151809
15/02/2016;Valencia;ESP;176329
15/02/2016;Valladolid;ESP;160371
15/02/2016;Vallecano;ESP;166883
15/02/2016;Villarreal;ESP;181185
15/02/2016;Zaragoza;ESP;157830
01/03/2016;Alaves;ESP;158241
01/03/2016;Albacete;ESP;147951
01/03/2016;Alcorcon;ESP;158129
01/03/2016;Almeria;ESP;154883
01/03/2016;Ath Bilbao;ESP;181044
01/03/2016;Ath Bilbao B;ESP;147932
01/03/2016;Ath Madrid;ESP;196486
01/03/2016;Barcelona;ESP;208622
01/03/2016;Betis;ESP;168133
01/03/2016;Celta;ESP;175893
01/03/2016;Cordoba;ESP;155725
01/03/2016;Eibar;ESP;168703
01/03/2016;Elche;ESP;160707
01/03/2016;Espanol;ESP;169101
01/03/2016;Getafe;ESP;164415
01/03/2016;Girona;ESP;161674
01/03/2016;Granada;ESP;163620
01/03/2016;Huesca;ESP;152266
01/03/2016;La Coruna;ESP;169603
01/03/2016;Las Palmas;ESP;165179
01/03/2016;Leganes;ESP;163246
01/03/2016;Levante;ESP;163723
01/03/2016;Llagostera;ESP;148137
01/03/2016;Lugo;ESP;153545
01/03/2016;Malaga;ESP;174745
01/03/2016;Mallorca;ESP;150511
01/03/2016;Mirandes;ESP;158925
01/03/2016;Numancia;ESP;156798
01/03/2016;Osasuna;ESP;156435
01/03/2016;Oviedo;ESP;160032
01/03/2016;Ponferradina;ESP;150471
01/03/2016;Real Madrid;ESP;201779
01/03/2016;Sevilla;ESP;185585
01/03/2016;Sociedad;ESP;175134
01/03/2016;Sp Gijon;ESP;165821
01/03/2016;Tarragona;ESP;158383
01/03/2016;Tenerife;ESP;154906
01/03/2016;Valencia;ESP;177827
01/03/2016;Valladolid;ESP;161326
01/03/2016;Vallecano;ESP;168559
01/03/2016;Villarreal;ESP;184512
01/03/2016;Zaragoza;ESP;159855
15/03/2016;Alaves;ESP;157368
15/03/2016;Albacete;ESP;146838
15/03/2016;Alcorcon;ESP;157467
15/03/2016;Almeria;ESP;156195
15/03/2016;Ath Bilbao;ESP;183721
15/03/2016;Ath Bilbao B;ESP;146985
15/03/2016;Ath Madrid;ESP;198232
15/03/2016;Barcelona;ESP;209697
15/03/2016;Betis;ESP;170375
15/03/2016;Celta;ESP;176395
15/03/2016;Cordoba;ESP;155752
15/03/2016;Eibar;ESP;168561
15/03/2016;Elche;ESP;161417
15/03/2016;Espanol;ESP;168336
15/03/2016;Getafe;ESP;163768
15/03/2016;Girona;ESP;161936
15/03/2016;Granada;ESP;164063
15/03/2016;Huesca;ESP;154518
15/03/2016;La Coruna;ESP;168882
15/03/2016;Las Palmas;ESP;167874
15/03/2016;Leganes;ESP;163339
15/03/2016;Levante;ESP;165212
15/03/2016;Llagostera;ESP;150157
15/03/2016;Lugo;ESP;155875
15/03/2016;Malaga;ESP;174595
15/03/2016;Mallorca;ESP;150449
15/03/2016;Mirandes;ESP;157469
15/03/2016;Numancia;ESP;156736
15/03/2016;Osasuna;ESP;156722
15/03/2016;Oviedo;ESP;158087
15/03/2016;Ponferradina;ESP;151930
15/03/2016;Real Madrid;ESP;203057
15/03/2016;Sevilla;ESP;186528
15/03/2016;Sociedad;ESP;173936
15/03/2016;Sp Gijon;ESP;163938
15/03/2016;Tarragona;ESP;158474
15/03/2016;Tenerife;ESP;156218
15/03/2016;Valencia;ESP;176850
15/03/2016;Valladolid;ESP;161744
15/03/2016;Vallecano;ESP;167698
15/03/2016;Villarreal;ESP;183400
15/03/2016;Zaragoza;ESP;160653
01/04/2016;Alaves;ESP;158213
01/04/2016;Albacete;ESP;147781
01/04/2016;Alcorcon;ESP;156532
01/04/2016;Almeria;ESP;156331
01/04/2016;Ath Bilbao;ESP;183012
01/04/2016;Ath Bilbao B;ESP;146871
01/04/2016;Ath Madrid;ESP;196062
01/04/2016;Barcelona;ESP;209383
01/04/2016;Betis;ESP;169616
